com.noahsloan.atg_atg-resolver_1.0,org.apache.ivy_ivy
org.atomserver_atomserver_2.1,jcommon_jcommon
org.atomserver_atomserver_2.1.1,hsqldb_hsqldb
org.atomserver_atomserver_2.1.1,thaiopensource_jing
org.atomserver_atomserver_2.1.1,bsh_bsh
org.atomserver_atomserver_2.1.1,net.sourceforge.jtds_jtds
org.atomserver_atomserver_2.1.1,junit_junit
org.atomserver_atomserver_2.1.1,javax.servlet_servlet-api
org.atomserver_atomserver_2.1.1,org.codehaus.woodstox_wstx-asl
org.atomserver_atomserver_2.1.1,commons-io_commons-io
org.atomserver_atomserver_2.1.1,org.atomserver.abdera_abdera-client
org.atomserver_atomserver_2.1.1,org.atomserver.abdera_abdera-server
org.atomserver_atomserver_2.1.1,org.atomserver.abdera_abdera-extensions-opensearch
org.atomserver_atomserver_2.1.1,org.atomserver.abdera_abdera-extensions-main
org.atomserver_atomserver_2.1.1,org.atomserver.abdera_abdera-spring
org.atomserver_atomserver_2.1.1,org.springframework_spring
org.atomserver_atomserver_2.1.1,org.springframework_spring-mock
org.atomserver_atomserver_2.1.1,commons-logging_commons-logging
org.atomserver_atomserver_2.1.1,commons-httpclient_commons-httpclient
org.atomserver_atomserver_2.1.1,commons-codec_commons-codec
org.atomserver_atomserver_2.1.1,commons-dbcp_commons-dbcp
org.atomserver_atomserver_2.1.1,mysql_mysql-connector-java
org.atomserver_atomserver_2.1.1,postgresql_postgresql
org.atomserver_atomserver_2.1.1,log4j_log4j
org.atomserver_atomserver_2.1.1,org.mortbay.jetty_jetty
org.atomserver_atomserver_2.1.1,org.apache.ibatis_ibatis-sqlmap
org.atomserver_atomserver_2.1.1,commons-lang_commons-lang
org.atomserver_atomserver_2.1.1,org.acegisecurity_acegi-security
org.atomserver_atomserver_2.1.1,mx4j_mx4j-impl
org.atomserver_atomserver_2.1.1,mx4j_mx4j-tools
org.atomserver_atomserver_2.1.1,jfreechart_jfreechart
org.atomserver_atomserver_2.1.1,jcommon_jcommon
org.atomserver_atomserver_2.1.1.1,hsqldb_hsqldb
org.atomserver_atomserver_2.1.1.1,thaiopensource_jing
org.atomserver_atomserver_2.1.1.1,bsh_bsh
org.atomserver_atomserver_2.1.1.1,net.sourceforge.jtds_jtds
org.atomserver_atomserver_2.1.1.1,junit_junit
org.atomserver_atomserver_2.1.1.1,javax.servlet_servlet-api
org.atomserver_atomserver_2.1.1.1,org.codehaus.woodstox_wstx-asl
org.atomserver_atomserver_2.1.1.1,commons-io_commons-io
org.atomserver_atomserver_2.1.1.1,org.atomserver.abdera_abdera-client
org.atomserver_atomserver_2.1.1.1,org.atomserver.abdera_abdera-server
org.atomserver_atomserver_2.1.1.1,org.atomserver.abdera_abdera-extensions-opensearch
org.atomserver_atomserver_2.1.1.1,org.atomserver.abdera_abdera-extensions-main
org.atomserver_atomserver_2.1.1.1,org.atomserver.abdera_abdera-spring
org.atomserver_atomserver_2.1.1.1,org.springframework_spring
org.atomserver_atomserver_2.1.1.1,org.springframework_spring-mock
org.atomserver_atomserver_2.1.1.1,commons-logging_commons-logging
org.atomserver_atomserver_2.1.1.1,commons-httpclient_commons-httpclient
org.atomserver_atomserver_2.1.1.1,commons-codec_commons-codec
org.atomserver_atomserver_2.1.1.1,commons-dbcp_commons-dbcp
org.atomserver_atomserver_2.1.1.1,mysql_mysql-connector-java
org.atomserver_atomserver_2.1.1.1,postgresql_postgresql
org.atomserver_atomserver_2.1.1.1,log4j_log4j
org.atomserver_atomserver_2.1.1.1,org.mortbay.jetty_jetty
org.atomserver_atomserver_2.1.1.1,org.apache.ibatis_ibatis-sqlmap
org.atomserver_atomserver_2.1.1.1,commons-lang_commons-lang
org.atomserver_atomserver_2.1.1.1,org.acegisecurity_acegi-security
org.atomserver_atomserver_2.1.1.1,mx4j_mx4j-impl
org.atomserver_atomserver_2.1.1.1,mx4j_mx4j-tools
org.atomserver_atomserver_2.1.1.1,jfreechart_jfreechart
org.atomserver_atomserver_2.1.1.1,jcommon_jcommon
org.atomserver_atomserver_2.1.2,hsqldb_hsqldb
org.atomserver_atomserver_2.1.2,com.relaxng4j_relaxng4j-validator
org.atomserver_atomserver_2.1.2,bsh_bsh
org.atomserver_atomserver_2.1.2,net.sourceforge.jtds_jtds
org.atomserver_atomserver_2.1.2,junit_junit
org.atomserver_atomserver_2.1.2,javax.servlet_servlet-api
org.atomserver_atomserver_2.1.2,org.codehaus.woodstox_wstx-asl
org.atomserver_atomserver_2.1.2,commons-io_commons-io
org.atomserver_atomserver_2.1.2,org.atomserver.abdera_abdera-client
org.atomserver_atomserver_2.1.2,org.atomserver.abdera_abdera-server
org.atomserver_atomserver_2.1.2,org.atomserver.abdera_abdera-extensions-opensearch
org.atomserver_atomserver_2.1.2,org.atomserver.abdera_abdera-extensions-main
org.atomserver_atomserver_2.1.2,org.atomserver.abdera_abdera-spring
org.atomserver_atomserver_2.1.2,org.springframework_spring
org.atomserver_atomserver_2.1.2,org.springframework_spring-mock
org.atomserver_atomserver_2.1.2,commons-logging_commons-logging
org.atomserver_atomserver_2.1.2,commons-httpclient_commons-httpclient
org.atomserver_atomserver_2.1.2,commons-codec_commons-codec
org.atomserver_atomserver_2.1.2,commons-dbcp_commons-dbcp
org.atomserver_atomserver_2.1.2,mysql_mysql-connector-java
org.atomserver_atomserver_2.1.2,postgresql_postgresql
org.atomserver_atomserver_2.1.2,log4j_log4j
org.atomserver_atomserver_2.1.2,org.mortbay.jetty_jetty
org.atomserver_atomserver_2.1.2,org.apache.ibatis_ibatis-sqlmap
org.atomserver_atomserver_2.1.2,commons-lang_commons-lang
org.atomserver_atomserver_2.1.2,org.acegisecurity_acegi-security
org.atomserver_atomserver_2.1.2,mx4j_mx4j-impl
org.atomserver_atomserver_2.1.2,mx4j_mx4j-tools
org.atomserver_atomserver_2.1.2,jfreechart_jfreechart
org.atomserver_atomserver_2.1.2,jcommon_jcommon
org.atomserver_atomserver_2.1.3,hsqldb_hsqldb
org.atomserver_atomserver_2.1.3,com.relaxng4j_relaxng4j-validator
org.atomserver_atomserver_2.1.3,bsh_bsh
org.atomserver_atomserver_2.1.3,net.sourceforge.jtds_jtds
org.atomserver_atomserver_2.1.3,junit_junit
org.atomserver_atomserver_2.1.3,javax.servlet_servlet-api
org.atomserver_atomserver_2.1.3,org.codehaus.woodstox_wstx-asl
org.atomserver_atomserver_2.1.3,commons-io_commons-io
org.atomserver_atomserver_2.1.3,org.atomserver.abdera_abdera-client
org.atomserver_atomserver_2.1.3,org.atomserver.abdera_abdera-server
org.atomserver_atomserver_2.1.3,org.atomserver.abdera_abdera-extensions-opensearch
org.atomserver_atomserver_2.1.3,org.atomserver.abdera_abdera-extensions-main
org.atomserver_atomserver_2.1.3,org.atomserver.abdera_abdera-spring
org.atomserver_atomserver_2.1.3,org.springframework_spring
org.atomserver_atomserver_2.1.3,org.springframework_spring-mock
org.atomserver_atomserver_2.1.3,commons-logging_commons-logging
org.atomserver_atomserver_2.1.3,commons-httpclient_commons-httpclient
org.atomserver_atomserver_2.1.3,commons-codec_commons-codec
org.atomserver_atomserver_2.1.3,commons-dbcp_commons-dbcp
org.atomserver_atomserver_2.1.3,mysql_mysql-connector-java
org.atomserver_atomserver_2.1.3,postgresql_postgresql
org.atomserver_atomserver_2.1.3,log4j_log4j
org.atomserver_atomserver_2.1.3,org.mortbay.jetty_jetty
org.atomserver_atomserver_2.1.3,org.apache.ibatis_ibatis-sqlmap
org.atomserver_atomserver_2.1.3,commons-lang_commons-lang
org.atomserver_atomserver_2.1.3,org.acegisecurity_acegi-security
org.atomserver_atomserver_2.1.3,mx4j_mx4j-impl
org.atomserver_atomserver_2.1.3,mx4j_mx4j-tools
org.atomserver_atomserver_2.1.3,jfreechart_jfreechart
org.atomserver_atomserver_2.1.3,jcommon_jcommon
org.atomserver_atomserver_2.1.4,hsqldb_hsqldb
org.atomserver_atomserver_2.1.4,com.relaxng4j_relaxng4j-validator
org.atomserver_atomserver_2.1.4,bsh_bsh
org.atomserver_atomserver_2.1.4,net.sourceforge.jtds_jtds
org.atomserver_atomserver_2.1.4,junit_junit
org.atomserver_atomserver_2.1.4,javax.servlet_servlet-api
org.atomserver_atomserver_2.1.4,org.codehaus.woodstox_wstx-asl
org.atomserver_atomserver_2.1.4,commons-io_commons-io
org.atomserver_atomserver_2.1.4,org.atomserver.abdera_abdera-client
org.atomserver_atomserver_2.1.4,org.atomserver.abdera_abdera-server
org.atomserver_atomserver_2.1.4,org.atomserver.abdera_abdera-extensions-opensearch
org.atomserver_atomserver_2.1.4,org.atomserver.abdera_abdera-extensions-main
org.atomserver_atomserver_2.1.4,org.atomserver.abdera_abdera-spring
org.atomserver_atomserver_2.1.4,org.springframework_spring
org.atomserver_atomserver_2.1.4,org.springframework_spring-mock
org.atomserver_atomserver_2.1.4,commons-logging_commons-logging
org.atomserver_atomserver_2.1.4,commons-httpclient_commons-httpclient
org.atomserver_atomserver_2.1.4,commons-codec_commons-codec
org.atomserver_atomserver_2.1.4,commons-dbcp_commons-dbcp
org.atomserver_atomserver_2.1.4,mysql_mysql-connector-java
org.atomserver_atomserver_2.1.4,postgresql_postgresql
org.atomserver_atomserver_2.1.4,log4j_log4j
org.atomserver_atomserver_2.1.4,org.mortbay.jetty_jetty
org.atomserver_atomserver_2.1.4,org.apache.ibatis_ibatis-sqlmap
org.atomserver_atomserver_2.1.4,commons-lang_commons-lang
org.atomserver_atomserver_2.1.4,org.acegisecurity_acegi-security
org.atomserver_atomserver_2.1.4,mx4j_mx4j-impl
org.atomserver_atomserver_2.1.4,mx4j_mx4j-tools
org.atomserver_atomserver_2.1.4,jfreechart_jfreechart
org.atomserver_atomserver_2.1.4,jcommon_jcommon
org.atomserver_atomserver_2.1.5,hsqldb_hsqldb
org.atomserver_atomserver_2.1.5,com.relaxng4j_relaxng4j-validator
org.atomserver_atomserver_2.1.5,bsh_bsh
org.atomserver_atomserver_2.1.5,net.sourceforge.jtds_jtds
org.atomserver_atomserver_2.1.5,junit_junit
org.atomserver_atomserver_2.1.5,javax.servlet_servlet-api
org.atomserver_atomserver_2.1.5,org.codehaus.woodstox_wstx-asl
org.atomserver_atomserver_2.1.5,commons-io_commons-io
org.atomserver_atomserver_2.1.5,org.atomserver.abdera_abdera-client
org.atomserver_atomserver_2.1.5,org.atomserver.abdera_abdera-server
org.atomserver_atomserver_2.1.5,org.atomserver.abdera_abdera-extensions-opensearch
org.atomserver_atomserver_2.1.5,org.atomserver.abdera_abdera-extensions-main
org.atomserver_atomserver_2.1.5,org.atomserver.abdera_abdera-spring
org.atomserver_atomserver_2.1.5,org.springframework_spring
org.atomserver_atomserver_2.1.5,org.springframework_spring-mock
org.atomserver_atomserver_2.1.5,commons-logging_commons-logging
org.atomserver_atomserver_2.1.5,commons-httpclient_commons-httpclient
org.atomserver_atomserver_2.1.5,commons-codec_commons-codec
org.atomserver_atomserver_2.1.5,commons-dbcp_commons-dbcp
org.atomserver_atomserver_2.1.5,mysql_mysql-connector-java
org.atomserver_atomserver_2.1.5,postgresql_postgresql
org.atomserver_atomserver_2.1.5,log4j_log4j
org.atomserver_atomserver_2.1.5,org.mortbay.jetty_jetty
org.atomserver_atomserver_2.1.5,org.apache.ibatis_ibatis-sqlmap
org.atomserver_atomserver_2.1.5,commons-lang_commons-lang
org.atomserver_atomserver_2.1.5,org.acegisecurity_acegi-security
org.atomserver_atomserver_2.1.5,mx4j_mx4j-impl
org.atomserver_atomserver_2.1.5,mx4j_mx4j-tools
org.atomserver_atomserver_2.1.5,jfreechart_jfreechart
org.atomserver_atomserver_2.1.5,jcommon_jcommon
org.atomserver_atomserver_2.1.6,hsqldb_hsqldb
org.atomserver_atomserver_2.1.6,com.relaxng4j_relaxng4j-validator
org.atomserver_atomserver_2.1.6,bsh_bsh
org.atomserver_atomserver_2.1.6,net.sourceforge.jtds_jtds
org.atomserver_atomserver_2.1.6,junit_junit
org.atomserver_atomserver_2.1.6,javax.servlet_servlet-api
org.atomserver_atomserver_2.1.6,org.codehaus.woodstox_wstx-asl
org.atomserver_atomserver_2.1.6,commons-io_commons-io
org.atomserver_atomserver_2.1.6,org.atomserver.abdera_abdera-client
org.atomserver_atomserver_2.1.6,org.atomserver.abdera_abdera-server
org.atomserver_atomserver_2.1.6,org.atomserver.abdera_abdera-extensions-opensearch
org.atomserver_atomserver_2.1.6,org.atomserver.abdera_abdera-extensions-main
org.atomserver_atomserver_2.1.6,org.atomserver.abdera_abdera-spring
org.atomserver_atomserver_2.1.6,org.springframework_spring
org.atomserver_atomserver_2.1.6,org.springframework_spring-mock
org.atomserver_atomserver_2.1.6,commons-logging_commons-logging
org.atomserver_atomserver_2.1.6,commons-httpclient_commons-httpclient
org.atomserver_atomserver_2.1.6,commons-codec_commons-codec
org.atomserver_atomserver_2.1.6,commons-dbcp_commons-dbcp
org.atomserver_atomserver_2.1.6,mysql_mysql-connector-java
org.atomserver_atomserver_2.1.6,postgresql_postgresql
org.atomserver_atomserver_2.1.6,log4j_log4j
org.atomserver_atomserver_2.1.6,org.mortbay.jetty_jetty
org.atomserver_atomserver_2.1.6,org.apache.ibatis_ibatis-sqlmap
org.atomserver_atomserver_2.1.6,commons-lang_commons-lang
org.atomserver_atomserver_2.1.6,org.acegisecurity_acegi-security
org.atomserver_atomserver_2.1.6,mx4j_mx4j-impl
org.atomserver_atomserver_2.1.6,mx4j_mx4j-tools
org.atomserver_atomserver_2.1.6,jfreechart_jfreechart
org.atomserver_atomserver_2.1.6,jcommon_jcommon
org.atomserver_atomserver_2.1.7,hsqldb_hsqldb
org.atomserver_atomserver_2.1.7,com.relaxng4j_relaxng4j-validator
org.atomserver_atomserver_2.1.7,bsh_bsh
org.atomserver_atomserver_2.1.7,net.sourceforge.jtds_jtds
org.atomserver_atomserver_2.1.7,junit_junit
org.atomserver_atomserver_2.1.7,javax.servlet_servlet-api
org.atomserver_atomserver_2.1.7,org.codehaus.woodstox_wstx-asl
org.atomserver_atomserver_2.1.7,commons-io_commons-io
org.atomserver_atomserver_2.1.7,org.atomserver.abdera_abdera-client
org.atomserver_atomserver_2.1.7,org.atomserver.abdera_abdera-server
org.atomserver_atomserver_2.1.7,org.atomserver.abdera_abdera-extensions-opensearch
org.atomserver_atomserver_2.1.7,org.atomserver.abdera_abdera-extensions-main
org.atomserver_atomserver_2.1.7,org.atomserver.abdera_abdera-spring
org.atomserver_atomserver_2.1.7,org.springframework_spring
org.atomserver_atomserver_2.1.7,org.springframework_spring-mock
org.atomserver_atomserver_2.1.7,commons-logging_commons-logging
org.atomserver_atomserver_2.1.7,commons-httpclient_commons-httpclient
org.atomserver_atomserver_2.1.7,commons-codec_commons-codec
org.atomserver_atomserver_2.1.7,commons-dbcp_commons-dbcp
org.atomserver_atomserver_2.1.7,mysql_mysql-connector-java
org.atomserver_atomserver_2.1.7,postgresql_postgresql
org.atomserver_atomserver_2.1.7,log4j_log4j
org.atomserver_atomserver_2.1.7,org.mortbay.jetty_jetty
org.atomserver_atomserver_2.1.7,org.apache.ibatis_ibatis-sqlmap
org.atomserver_atomserver_2.1.7,commons-lang_commons-lang
org.atomserver_atomserver_2.1.7,org.acegisecurity_acegi-security
org.atomserver_atomserver_2.1.7,mx4j_mx4j-impl
org.atomserver_atomserver_2.1.7,mx4j_mx4j-tools
org.atomserver_atomserver_2.1.7,jfreechart_jfreechart
org.atomserver_atomserver_2.1.7,jcommon_jcommon
org.atomserver_atomserver_2.1.8,hsqldb_hsqldb
org.atomserver_atomserver_2.1.8,com.relaxng4j_relaxng4j-validator
org.atomserver_atomserver_2.1.8,bsh_bsh
org.atomserver_atomserver_2.1.8,net.sourceforge.jtds_jtds
org.atomserver_atomserver_2.1.8,junit_junit
org.atomserver_atomserver_2.1.8,javax.servlet_servlet-api
org.atomserver_atomserver_2.1.8,org.codehaus.woodstox_wstx-asl
org.atomserver_atomserver_2.1.8,commons-io_commons-io
org.atomserver_atomserver_2.1.8,org.atomserver.abdera_abdera-client
org.atomserver_atomserver_2.1.8,org.atomserver.abdera_abdera-server
org.atomserver_atomserver_2.1.8,org.atomserver.abdera_abdera-extensions-opensearch
org.atomserver_atomserver_2.1.8,org.atomserver.abdera_abdera-extensions-main
org.atomserver_atomserver_2.1.8,org.atomserver.abdera_abdera-spring
org.atomserver_atomserver_2.1.8,org.springframework_spring
org.atomserver_atomserver_2.1.8,org.springframework_spring-mock
org.atomserver_atomserver_2.1.8,commons-logging_commons-logging
org.atomserver_atomserver_2.1.8,commons-httpclient_commons-httpclient
org.atomserver_atomserver_2.1.8,commons-codec_commons-codec
org.atomserver_atomserver_2.1.8,commons-dbcp_commons-dbcp
org.atomserver_atomserver_2.1.8,mysql_mysql-connector-java
org.atomserver_atomserver_2.1.8,postgresql_postgresql
org.atomserver_atomserver_2.1.8,log4j_log4j
org.atomserver_atomserver_2.1.8,org.mortbay.jetty_jetty
org.atomserver_atomserver_2.1.8,org.apache.ibatis_ibatis-sqlmap
org.atomserver_atomserver_2.1.8,commons-lang_commons-lang
org.atomserver_atomserver_2.1.8,org.acegisecurity_acegi-security
org.atomserver_atomserver_2.1.8,mx4j_mx4j-impl
org.atomserver_atomserver_2.1.8,mx4j_mx4j-tools
org.atomserver_atomserver_2.1.8,jfreechart_jfreechart
org.atomserver_atomserver_2.1.8,jcommon_jcommon
org.atomserver_atomserver_2.1.9,hsqldb_hsqldb
org.atomserver_atomserver_2.1.9,com.relaxng4j_relaxng4j-validator
org.atomserver_atomserver_2.1.9,bsh_bsh
org.atomserver_atomserver_2.1.9,net.sourceforge.jtds_jtds
org.atomserver_atomserver_2.1.9,junit_junit
org.atomserver_atomserver_2.1.9,javax.servlet_servlet-api
org.atomserver_atomserver_2.1.9,org.codehaus.woodstox_wstx-asl
org.atomserver_atomserver_2.1.9,commons-io_commons-io
org.atomserver_atomserver_2.1.9,org.atomserver.abdera_abdera-client
org.atomserver_atomserver_2.1.9,org.atomserver.abdera_abdera-server
org.atomserver_atomserver_2.1.9,org.atomserver.abdera_abdera-extensions-opensearch
org.atomserver_atomserver_2.1.9,org.atomserver.abdera_abdera-extensions-main
org.atomserver_atomserver_2.1.9,org.atomserver.abdera_abdera-spring
org.atomserver_atomserver_2.1.9,org.springframework_spring
org.atomserver_atomserver_2.1.9,org.springframework_spring-mock
org.atomserver_atomserver_2.1.9,commons-logging_commons-logging
org.atomserver_atomserver_2.1.9,commons-httpclient_commons-httpclient
org.atomserver_atomserver_2.1.9,commons-codec_commons-codec
org.atomserver_atomserver_2.1.9,commons-dbcp_commons-dbcp
org.atomserver_atomserver_2.1.9,mysql_mysql-connector-java
org.atomserver_atomserver_2.1.9,postgresql_postgresql
org.atomserver_atomserver_2.1.9,log4j_log4j
org.atomserver_atomserver_2.1.9,org.mortbay.jetty_jetty
org.atomserver_atomserver_2.1.9,org.apache.ibatis_ibatis-sqlmap
org.atomserver_atomserver_2.1.9,commons-lang_commons-lang
org.atomserver_atomserver_2.1.9,org.acegisecurity_acegi-security
org.atomserver_atomserver_2.1.9,mx4j_mx4j-impl
org.atomserver_atomserver_2.1.9,mx4j_mx4j-tools
org.atomserver_atomserver_2.1.9,jfreechart_jfreechart
org.atomserver_atomserver_2.1.9,jcommon_jcommon
org.atomserver_atomserver_2.1.10,hsqldb_hsqldb
org.atomserver_atomserver_2.1.10,com.relaxng4j_relaxng4j-validator
org.atomserver_atomserver_2.1.10,bsh_bsh
org.atomserver_atomserver_2.1.10,net.sourceforge.jtds_jtds
org.atomserver_atomserver_2.1.10,junit_junit
org.atomserver_atomserver_2.1.10,javax.servlet_servlet-api
org.atomserver_atomserver_2.1.10,org.codehaus.woodstox_wstx-asl
org.atomserver_atomserver_2.1.10,commons-io_commons-io
org.atomserver_atomserver_2.1.10,org.atomserver.abdera_abdera-client
org.atomserver_atomserver_2.1.10,org.atomserver.abdera_abdera-server
org.atomserver_atomserver_2.1.10,org.atomserver.abdera_abdera-extensions-opensearch
org.atomserver_atomserver_2.1.10,org.atomserver.abdera_abdera-extensions-main
org.atomserver_atomserver_2.1.10,org.atomserver.abdera_abdera-spring
org.atomserver_atomserver_2.1.10,org.springframework_spring
org.atomserver_atomserver_2.1.10,org.springframework_spring-mock
org.atomserver_atomserver_2.1.10,commons-logging_commons-logging
org.atomserver_atomserver_2.1.10,commons-httpclient_commons-httpclient
org.atomserver_atomserver_2.1.10,commons-codec_commons-codec
org.atomserver_atomserver_2.1.10,commons-dbcp_commons-dbcp
org.atomserver_atomserver_2.1.10,mysql_mysql-connector-java
org.atomserver_atomserver_2.1.10,postgresql_postgresql
org.atomserver_atomserver_2.1.10,log4j_log4j
org.atomserver_atomserver_2.1.10,org.mortbay.jetty_jetty
org.atomserver_atomserver_2.1.10,org.apache.ibatis_ibatis-sqlmap
